year,month,day,Carbon intensity gCO₂eq/kWh (Life cycle),prediction,hour,date
2024,1,8,52.92,47.769975195303424,0,2024-01-08
2024,1,9,47.36,51.20332506510115,0,2024-01-09
2024,1,10,43.71,48.641108355033715,0,2024-01-10
2024,1,11,48.54,45.353702785011244,0,2024-01-11
2024,1,12,46.67,47.47790092833708,0,2024-01-12
2024,1,13,46.36,46.93930030944569,0,2024-01-13
2024,1,14,47.3,46.55310010314856,0,2024-01-14
2024,1,15,53.31,47.05103336771618,0,2024-01-15
2024,1,16,47.47,51.22367778923873,0,2024-01-16
2024,1,17,51.67,48.72122592974625,0,2024-01-17
2024,1,18,50.75,50.68707530991542,0,2024-01-18
2024,1,19,38.09,50.72902510330514,0,2024-01-19
2024,1,20,32.82,42.30300836776838,0,2024-01-20
2024,1,21,35.89,35.98100278925613,0,2024-01-21
2024,1,22,35.27,35.92033426308538,0,2024-01-22
2024,1,23,32.66,35.48677808769513,0,2024-01-23
2024,1,24,28.92,33.60225936256504,0,2024-01-24
2024,1,25,29.44,30.480753120855013,0,2024-01-25
2024,1,26,31.95,29.78691770695167,0,2024-01-26
2024,1,27,34.02,31.22897256898389,0,2024-01-27
2024,1,28,36.09,33.089657522994635,0,2024-01-28
2024,1,29,38.44,35.089885840998214,0,2024-01-29
2024,1,30,42.54,37.32329528033274,0,2024-01-30
2024,1,31,53.5,40.80109842677758,0,2024-01-31
2024,2,1,67.96,49.267032808925855,0,2024-02-01
2024,2,2,44.23,61.72901093630861,0,2024-02-02
2024,2,3,41.73,50.0630036454362,0,2024-02-03
2024,2,4,52.06,44.50766788181206,0,2024-02-04
2024,2,5,52.8,49.54255596060403,0,2024-02-05
2024,2,6,38.98,51.714185320201345,0,2024-02-06
2024,2,7,47.31,43.22472844006711,0,2024-02-07
2024,2,8,41.9,45.948242813355705,0,2024-02-08
2024,2,9,46.64,43.249414271118575,0,2024-02-09
2024,2,10,40.18,45.509804757039525,0,2024-02-10
2024,2,11,46.41,41.95660158567984,0,2024-02-11
2024,2,12,46.28,44.92553386189328,0,2024-02-12
2024,2,13,45.47,45.828511287297765,0,2024-02-13
2024,2,14,40.41,45.58950376243259,0,2024-02-14
2024,2,15,37.06,42.1365012541442,0,2024-02-15
2024,2,16,43.09,38.752167084714735,0,2024-02-16
2024,2,17,50.84,41.644055694904914,0,2024-02-17
2024,2,18,45.55,47.774685231634976,0,2024-02-18
2024,2,19,50.55,46.291561743878326,0,2024-02-19
2024,2,20,40.12,49.13052058129278,0,2024-02-20
2024,2,21,37.98,43.12350686043092,0,2024-02-21
2024,2,22,35.1,39.694502286810305,0,2024-02-22
2024,2,23,44.05,36.6315007622701,0,2024-02-23
2024,2,24,44.41,41.577166920756696,0,2024-02-24
2024,2,25,45.45,43.4657223069189,0,2024-02-25
2024,2,26,52.48,44.788574102306306,0,2024-02-26
2024,2,27,54.69,49.91619136743543,0,2024-02-27
2024,2,28,45.57,53.09873045581181,0,2024-02-28
2024,2,29,45.01,48.07957681860393,0,2024-02-29
2024,3,1,39.5,46.03319227286798,0,2024-03-01
2024,3,2,37.61,41.67773075762266,0,2024-03-02
2024,3,3,39.43,38.96591025254089,0,2024-03-03
2024,3,4,49.28,39.27530341751363,0,2024-03-04
2024,3,5,43.92,45.945101139171214,0,2024-03-05
2024,3,6,50.85,44.59503371305707,0,2024-03-06
2024,3,7,49.56,48.76501123768569,0,2024-03-07
2024,3,8,35.72,49.29500374589523,0,2024-03-08
2024,3,9,35.06,40.245001248631745,0,2024-03-09
2024,3,10,44.84,36.788333749543916,0,2024-03-10
2024,3,11,47.37,42.156111249847974,0,2024-03-11
2024,3,12,38.82,45.632037083282654,0,2024-03-12
2024,3,13,42.19,41.090679027760885,0,2024-03-13
2024,3,14,48.42,41.82355967592029,0,2024-03-14
2024,3,15,46.08,46.22118655864009,0,2024-03-15
2024,3,16,44.9,46.12706218621336,0,2024-03-16
2024,3,17,46.48,45.309020728737785,0,2024-03-17
2024,3,18,53.93,46.08967357624593,0,2024-03-18
2024,3,19,48.2,51.31655785874864,0,2024-03-19
2024,3,20,43.63,49.23885261958288,0,2024-03-20
2024,3,21,38.58,45.499617539860964,0,2024-03-21
2024,3,22,34.72,40.88653917995365,0,2024-03-22
2024,3,23,39.29,36.77551305998455,0,2024-03-23
2024,3,24,42.93,38.45183768666151,0,2024-03-24
2024,3,25,46.79,41.43727922888717,0,2024-03-25
2024,3,26,35.91,45.00575974296239,0,2024-03-26
2024,3,27,47.89,38.9419199143208,0,2024-03-27
2024,3,28,44.04,44.90730663810694,0,2024-03-28
2024,3,29,47.42,44.32910221270231,0,2024-03-29
2024,3,30,54.49,46.38970073756744,0,2024-03-30
2024,3,31,56.13,51.78990024585581,0,2024-03-31
2024,4,1,44.72,54.683300081951934,0,2024-04-01
2024,4,2,47.26,48.041100027317306,0,2024-04-02
2024,4,3,50.94,47.520366675772436,0,2024-04-03
2024,4,4,54.18,49.800122225257475,0,2024-04-04
2024,4,5,49.54,52.72004074175249,0,2024-04-05
2024,4,6,37.75,50.60001358058417,0,2024-04-06
2024,4,7,38.49,42.03333786019473,0,2024-04-07
2024,4,8,48.35,39.67111262006491,0,2024-04-08
2024,4,9,55.21,45.45703754002164,0,2024-04-09
2024,4,10,56.78,51.95901251334055,0,2024-04-10
2024,4,11,49.48,55.17300417111352,0,2024-04-11
2024,4,12,46.46,51.37766805703783,0,2024-04-12
2024,4,13,52.34,48.09922268567928,0,2024-04-13
2024,4,14,57.86,50.92640756189309,0,2024-04-14
2024,4,15,51.16,55.54880252063103,0,2024-04-15
2024,4,16,46.11,52.622934173543676,0,2024-04-16
2024,4,17,50.62,48.280978057847896,0,2024-04-17
2024,4,18,26.49,49.84032601928263,0,2024-04-18
2024,4,19,41.08,34.27344200642754,0,2024-04-19
2024,4,20,30.99,38.811147335475844,0,2024-04-20
2024,4,21,34.25,33.59704911182528,0,2024-04-21
2024,4,22,30.94,34.032349703941755,0,2024-04-22
2024,4,23,41.07,31.970783234647254,0,2024-04-23
2024,4,24,32.15,38.03692774488242,0,2024-04-24
2024,4,25,43.6,34.11230924829414,0,2024-04-25
2024,4,26,39.55,40.437436416098045,0,2024-04-26
2024,4,27,30.21,39.84581213869935,0,2024-04-27
2024,4,28,47.02,33.42193737956645,0,2024-04-28
2024,4,29,44.34,42.48731245985548,0,2024-04-29
2024,4,30,35.82,43.722437486618496,0,2024-04-30
2024,5,1,51.67,38.45414582887283,0,2024-05-01
2024,5,2,51.88,47.26471527629095,0,2024-05-02
2024,5,3,61.71,50.34157175876365,0,2024-05-03
2024,5,4,34.72,57.92052391958788,0,2024-05-04
2024,5,5,47.51,42.45350797319596,0,2024-05-05
2024,5,6,57.45,45.82450265773198,0,2024-05-06
2024,5,7,121.25,53.574834219243996,0,2024-05-07
2024,5,8,50.98,98.69161140641467,0,2024-05-08
2024,5,9,40.72,66.88387046880489,0,2024-05-09
2024,5,10,107.24,49.4412901562683,0,2024-05-10
2024,5,11,89.3,87.97376338542277,0,2024-05-11
2024,5,12,31.21,88.85792112847425,0,2024-05-12
2024,5,13,28.18,50.425973709491416,0,2024-05-13
2024,5,14,63.87,35.595324569830474,0,2024-05-14
2024,5,15,41.35,54.44510818994349,0,2024-05-15
2024,5,16,161.09,45.7150360633145,0,2024-05-16
2024,5,17,176.79,122.6316786877715,0,2024-05-17
2024,5,18,92.57,158.73722622925717,0,2024-05-18
2024,5,19,57.96,114.62574207641906,0,2024-05-19
2024,5,20,103.24,76.84858069213969,0,2024-05-20
2024,5,21,31.72,94.44286023071322,0,2024-05-21
2024,5,22,199.32,52.62762007690441,0,2024-05-22
2024,5,23,58.65,150.4225400256348,0,2024-05-23
2024,5,24,31.61,89.24084667521159,0,2024-05-24
2024,5,25,65.7,50.820282225070535,0,2024-05-25
2024,5,26,214.68,60.740094075023514,0,2024-05-26
2024,5,27,185.73,163.36669802500785,0,2024-05-27
2024,5,28,153.81,178.27556600833591,0,2024-05-28
2024,5,29,197.86,161.9651886694453,0,2024-05-29
2024,5,30,202.3,185.8950628898151,0,2024-05-30
2024,5,31,208.87,196.8316876299384,0,2024-05-31
2024,6,1,36.4,204.85722920997947,0,2024-06-01
2024,6,2,42.46,92.55240973665981,0,2024-06-02
2024,6,3,46.37,59.15746991221994,0,2024-06-03
2024,6,4,92.3,50.63248997073998,0,2024-06-04
2024,6,5,34.83,78.41082999024665,0,2024-06-05
2024,6,6,33.77,49.35694333008221,0,2024-06-06
2024,6,7,75.15,38.96564777669408,0,2024-06-07
2024,6,8,44.22,63.088549258898034,0,2024-06-08
2024,6,9,33.63,50.50951641963268,0,2024-06-09
2024,6,10,31.61,39.25650547321089,0,2024-06-10
2024,6,11,33.59,34.158835157736966,0,2024-06-11
2024,6,12,28.55,33.77961171924566,0,2024-06-12
2024,6,13,27.32,30.29320390641522,0,2024-06-13
2024,6,14,32.2,28.311067968805073,0,2024-06-14
2024,6,15,33.94,30.903689322935026,0,2024-06-15
2024,6,16,31.7,32.92789644097834,0,2024-06-16
2024,6,17,30.78,32.10929881365944,0,2024-06-17
2024,6,18,34.82,31.223099604553152,0,2024-06-18
2024,6,19,36.98,33.62103320151772,0,2024-06-19
2024,6,20,39.74,35.8603444005059,0,2024-06-20
2024,6,21,26.62,38.4467814668353,0,2024-06-21
2024,6,22,32.23,30.5622604889451,0,2024-06-22
2024,6,23,38.84,31.674086829648363,0,2024-06-23
2024,6,24,31.53,36.45136227654945,0,2024-06-24
2024,6,25,47.81,33.17045409218315,0,2024-06-25
2024,6,26,79.9,42.930151364061054,0,2024-06-26
2024,6,27,28.99,67.5767171213537,0,2024-06-27
2024,6,28,35.91,41.85223904045123,0,2024-06-28
2024,6,29,35.01,37.890746346817075,0,2024-06-29
2024,6,30,34.48,35.97024878227236,0,2024-06-30
2024,7,1,29.69,34.97674959409078,0,2024-07-01
2024,7,2,60.9,31.452249864696928,0,2024-07-02
2024,7,3,32.16,51.08408328823231,0,2024-07-03
2024,7,4,108.33,38.4680277627441,0,2024-07-04
2024,7,5,90.89,85.0426759209147,0,2024-07-05
2024,7,6,40.61,88.94089197363824,0,2024-07-06
2024,7,7,71.56,56.720297324546074,0,2024-07-07
2024,7,8,33.0,66.61343244151536,0,2024-07-08
2024,7,9,99.59,44.20447748050512,0,2024-07-09
2024,7,10,31.17,81.12815916016838,0,2024-07-10
2024,7,11,156.7,47.822719720056135,0,2024-07-11
2024,7,12,158.79,120.40757324001869,0,2024-07-12
2024,7,13,157.36,145.9958577466729,0,2024-07-13
2024,7,14,57.2,153.5719525822243,0,2024-07-14
2024,7,15,65.93,89.32398419407475,0,2024-07-15
2024,7,16,35.37,73.72799473135825,0,2024-07-16
2024,7,17,44.86,48.15599824378609,0,2024-07-17
2024,7,18,136.52,45.95866608126203,0,2024-07-18
2024,7,19,49.11,106.33288869375401,0,2024-07-19
2024,7,20,41.03,68.18429623125134,0,2024-07-20
2024,7,21,36.93,50.081432077083775,0,2024-07-21
2024,7,22,72.81,41.31381069236126,0,2024-07-22
2024,7,23,123.36,62.31127023078708,0,2024-07-23
2024,7,24,42.38,103.01042341026236,0,2024-07-24
2024,7,25,55.6,62.59014113675412,0,2024-07-25
2024,7,26,54.18,57.93004704558471,0,2024-07-26
2024,7,27,51.62,55.43001568186157,0,2024-07-27
2024,7,28,51.44,52.89000522728719,0,2024-07-28
2024,7,29,52.76,51.923335075762395,0,2024-07-29
2024,7,30,51.28,52.481111691920795,0,2024-07-30
2024,7,31,42.1,51.680370563973604,0,2024-07-31
2024,8,1,42.66,45.29345685465787,0,2024-08-01
2024,8,2,45.54,43.53781895155262,0,2024-08-02
2024,8,3,57.28,44.872606317184214,0,2024-08-03
2024,8,4,59.75,53.14420210572808,0,2024-08-04
2024,8,5,51.72,57.54806736857603,0,2024-08-05
2024,8,6,42.3,53.66268912285867,0,2024-08-06
2024,8,7,47.26,46.08756304095289,0,2024-08-07
2024,8,8,37.39,46.86918768031762,0,2024-08-08
2024,8,9,38.62,40.54972922677254,0,2024-08-09
2024,8,10,87.73,39.26324307559084,0,2024-08-10
2024,8,11,42.04,71.57441435853029,0,2024-08-11
2024,8,12,35.7,51.884804786176765,0,2024-08-12
2024,8,13,163.86,41.09493492872559,0,2024-08-13
2024,8,14,39.21,122.93831164290854,0,2024-08-14
2024,8,15,46.37,67.11943721430285,0,2024-08-15
2024,8,16,52.02,53.28647907143428,0,2024-08-16
2024,8,17,35.7,52.44215969047809,0,2024-08-17
2024,8,18,32.75,41.280719896826035,0,2024-08-18
2024,8,19,50.89,35.59357329894201,0,2024-08-19
2024,8,20,38.27,45.791191099647335,0,2024-08-20
2024,8,21,39.48,40.77706369988245,0,2024-08-21
2024,8,22,48.27,39.91235456662748,0,2024-08-22
2024,8,23,39.51,45.48411818887583,0,2024-08-23
2024,8,24,61.53,41.501372729625274,0,2024-08-24
2024,8,25,51.1,54.853790909875094,0,2024-08-25
2024,8,26,74.45,52.35126363662503,0,2024-08-26
2024,8,27,142.44,67.08375454554168,0,2024-08-27
2024,8,28,80.4,117.32125151518056,0,2024-08-28
2024,8,29,43.15,92.70708383839353,0,2024-08-29
2024,8,30,36.8,59.66902794613117,0,2024-08-30
2024,8,31,36.04,44.42300931537705,0,2024-08-31
2024,9,1,41.09,38.83433643845902,0,2024-09-01
2024,9,2,48.92,40.33811214615301,0,2024-09-02
2024,9,3,43.49,46.05937071538434,0,2024-09-03
2024,9,4,44.14,44.346456905128115,0,2024-09-04
2024,9,5,80.84,44.20881896837604,0,2024-09-05
2024,9,6,52.78,68.62960632279201,0,2024-09-06
2024,9,7,43.99,58.06320210759734,0,2024-09-07
2024,9,8,52.04,48.68106736919912,0,2024-09-08
2024,9,9,46.41,50.92035578973304,0,2024-09-09
2024,9,10,55.86,47.91345192991101,0,2024-09-10
2024,9,11,65.0,53.211150643303675,0,2024-09-11
2024,9,12,47.52,61.0703835477679,0,2024-09-12
2024,9,13,43.8,52.03679451592263,0,2024-09-13
2024,9,14,56.54,46.545598171974206,0,2024-09-14
2024,9,15,36.94,53.208532723991404,0,2024-09-15
2024,9,16,38.46,42.362844241330464,0,2024-09-16
2024,9,17,84.99,39.76094808044349,0,2024-09-17
2024,9,18,39.32,69.91364936014783,0,2024-09-18
2024,9,19,39.9,49.51788312004928,0,2024-09-19
2024,9,20,51.08,43.10596104001642,0,2024-09-20
2024,9,21,52.85,48.4219870133388,0,2024-09-21
2024,9,22,42.78,51.37399567111294,0,2024-09-22
2024,9,23,50.3,45.644665223704315,0,2024-09-23
2024,9,24,47.66,48.74822174123477,0,2024-09-24
2024,9,25,37.43,48.022740580411586,0,2024-09-25
2024,9,26,36.81,40.960913526803864,0,2024-09-26
2024,9,27,41.7,38.193637842267954,0,2024-09-27
2024,9,28,55.05,40.53121261408932,0,2024-09-28
2024,9,29,61.29,50.21040420469644,0,2024-09-29
2024,9,30,57.25,57.59680140156548,0,2024-09-30
2024,10,1,49.46,57.36560046718849,0,2024-10-01
2024,10,2,47.18,52.09520015572949,0,2024-10-02
2024,10,3,43.12,48.81840005190983,0,2024-10-03
2024,10,4,46.51,45.01946668396994,0,2024-10-04
2024,10,5,37.47,46.01315556132331,0,2024-10-05
2024,10,6,48.52,40.317718520441105,0,2024-10-06
2024,10,7,42.44,45.78590617348036,0,2024-10-07
2024,10,8,47.87,43.555302057826786,0,2024-10-08
2024,10,9,39.07,46.43176735260892,0,2024-10-09
2024,10,10,40.45,41.52392245086964,0,2024-10-10
2024,10,11,50.0,40.80797415028988,0,2024-10-11
2024,10,12,50.09,46.93599138342996,0,2024-10-12
2024,10,13,50.79,49.038663794476655,0,2024-10-13
2024,10,14,39.11,50.20622126482555,0,2024-10-14
2024,10,15,43.89,42.80874042160852,0,2024-10-15
2024,10,16,50.23,43.529580140536176,0,2024-10-16
2024,10,17,49.19,47.996526713512054,0,2024-10-17
2024,10,18,54.77,48.79217557117068,0,2024-10-18
2024,10,19,47.08,52.7773918570569,0,2024-10-19
2024,10,20,41.62,48.97913061901897,0,2024-10-20
2024,10,21,35.18,44.07304353967299,0,2024-10-21
2024,10,22,186.45,38.14434784655766,0,2024-10-22
2024,10,23,40.25,137.0147826155192,0,2024-10-23
2024,10,24,37.43,72.50492753850641,0,2024-10-24
2024,10,25,32.57,49.12164251283547,0,2024-10-25
2024,10,26,38.67,38.08721417094515,0,2024-10-26
2024,10,27,49.25,38.47573805698172,0,2024-10-27
2024,10,28,39.93,45.658579352327244,0,2024-10-28
2024,10,29,37.61,41.83952645077574,0,2024-10-29
2024,10,30,32.2,39.019842150258576,0,2024-10-30
2024,10,31,27.63,34.47328071675286,0,2024-10-31
2024,11,1,32.23,29.91109357225095,0,2024-11-01
2024,11,2,47.06,31.457031190750314,0,2024-11-02
2024,11,3,52.37,41.85901039691677,0,2024-11-03
2024,11,4,40.25,48.86633679897225,0,2024-11-04
2024,11,5,47.23,43.12211226632408,0,2024-11-05
2024,11,6,27.34,45.860704088774696,0,2024-11-06
2024,11,7,31.93,33.51356802959157,0,2024-11-07
2024,11,8,34.09,32.45785600986385,0,2024-11-08
2024,11,9,37.25,33.54595200328796,0,2024-11-09
2024,11,10,52.27,36.01531733442932,0,2024-11-10
2024,11,11,44.7,46.851772444809775,0,2024-11-11
2024,11,12,38.93,45.41725748160326,0,2024-11-12
2024,11,13,54.66,41.09241916053442,0,2024-11-13
2024,11,14,48.62,50.137473053511464,0,2024-11-14
2024,11,15,41.7,49.125824351170486,0,2024-11-15
2024,11,16,37.66,44.175274783723495,0,2024-11-16
2024,11,17,44.79,39.83175826124116,0,2024-11-17
2024,11,18,40.21,43.137252753747056,0,2024-11-18
2024,11,19,37.24,41.18575091791569,0,2024-11-19
2024,11,20,43.95,38.555250305971896,0,2024-11-20
2024,11,21,34.25,42.151750101990636,0,2024-11-21
2024,11,22,33.51,36.88391670066355,0,2024-11-22
2024,11,23,33.45,34.634638900221184,0,2024-11-23
2024,11,24,36.76,33.84487963340706,0,2024-11-24
2024,11,25,28.08,35.78829321113569,0,2024-11-25
2024,11,26,34.63,30.649431070378558,0,2024-11-26
2024,11,27,39.76,33.303143690126184,0,2024-11-27
2024,11,28,82.62,37.607714563375396,0,2024-11-28
2024,11,29,32.97,67.61590485445846,0,2024-11-29
2024,11,30,43.83,44.51863495148615,0,2024-11-30
2024,12,1,38.74,44.059544983828715,0,2024-12-01
2024,12,2,34.24,40.51318166127624,0,2024-12-02
2024,12,3,33.59,36.33106055375875,0,2024-12-03
2024,12,4,49.93,34.50368685125292,0,2024-12-04
2024,12,5,34.74,44.7878956170843,0,2024-12-05
2024,12,6,35.03,38.0892985390281,0,2024-12-06
2024,12,7,32.45,36.049766179676034,0,2024-12-07
2024,12,8,36.16,33.64992205989201,0,2024-12-08
2024,12,9,34.02,35.32330735329734,0,2024-12-09
2024,12,10,33.54,34.45443578443245,0,2024-12-10
2024,12,11,40.17,33.844811928144146,0,2024-12-11
2024,12,12,33.9,38.06160397604805,0,2024-12-12
2024,12,13,28.94,35.28720132534935,0,2024-12-13
2024,12,14,39.6,31.05573377511645,0,2024-12-14
2024,12,15,38.75,36.751911258372154,0,2024-12-15
2024,12,16,35.49,38.08397041945739,0,2024-12-16
2024,12,17,37.13,36.3546568064858,0,2024-12-17
2024,12,18,39.93,36.8715522688286,0,2024-12-18
2024,12,19,36.14,38.91051742294287,0,2024-12-19
2024,12,20,94.01,37.06350580764762,0,2024-12-20
2024,12,21,31.2,75.02783526921588,0,2024-12-21
2024,12,22,34.27,45.80927842307196,0,2024-12-22
2024,12,23,42.68,38.116426141023986,0,2024-12-23
2024,12,24,41.98,41.15880871367466,0,2024-12-24
2024,12,25,48.5,41.70626957122489,0,2024-12-25
2024,12,26,48.66,46.23542319040829,0,2024-12-26
2024,12,27,51.71,47.851807730136095,0,2024-12-27
2024,12,28,46.28,50.423935910045365,0,2024-12-28
2024,12,29,35.17,47.66131197001513,0,2024-12-29
2024,12,30,33.89,39.33377065667171,0,2024-12-30
2024,12,31,32.08,35.704590218890566,0,2024-12-31
2023,10,20,32.89,33.28819673963019,1,2023-10-20
2023,10,21,37.64,33.0669919845605,1,2023-10-21
2023,10,22,33.2,36.1156639948535,1,2023-10-22
2023,10,23,48.82,34.1718879982845,1,2023-10-23
2023,10,24,43.19,43.937295999428166,1,2023-10-24
2023,10,25,36.51,43.43909866647605,1,2023-10-25
2023,10,26,43.1,38.819699555492015,1,2023-10-26
2023,10,27,38.06,41.67323318516401,1,2023-10-27
2023,10,28,38.21,39.26441106172134,1,2023-10-28
2023,10,29,47.96,38.56147035390711,1,2023-10-29
2023,10,30,44.04,44.82715678463571,1,2023-10-30
2023,10,31,30.02,44.302385594878565,1,2023-10-31
2023,11,1,35.71,34.78079519829286,1,2023-11-01
2023,11,2,34.43,35.400265066097624,1,2023-11-02
2023,11,3,36.92,34.753421688699206,1,2023-11-03
2023,11,4,37.58,36.1978072295664,1,2023-11-04
2023,11,5,56.01,37.11926907652213,1,2023-11-05
2023,11,6,43.48,49.71308969217404,1,2023-11-06
2023,11,7,37.33,45.557696564058006,1,2023-11-07
2023,11,8,55.84,40.072565521352665,1,2023-11-08
2023,11,9,40.0,50.58418850711755,1,2023-11-09
2023,11,10,39.36,43.528062835705846,1,2023-11-10
2023,11,11,30.46,40.74935427856861,1,2023-11-11
2023,11,12,36.63,33.889784759522875,1,2023-11-12
2023,11,13,31.2,35.71659491984096,1,2023-11-13
2023,11,14,36.6,32.70553163994699,1,2023-11-14
2023,11,15,33.91,35.30184387998233,1,2023-11-15
2023,11,16,58.45,34.373947959994105,1,2023-11-16
2023,11,17,127.72,50.42464931999803,1,2023-11-17
2023,11,18,31.79,101.954883106666,1,2023-11-18
2023,11,19,41.16,55.178294368888665,1,2023-11-19
2023,11,20,131.45,45.83276478962955,1,2023-11-20
2023,11,21,39.83,102.91092159654318,1,2023-11-21
2023,11,22,37.72,60.85697386551439,1,2023-11-22
2023,11,23,30.35,45.43232462183813,1,2023-11-23
2023,11,24,169.07,35.377441540612715,1,2023-11-24
2023,11,25,34.8,124.50581384687091,1,2023-11-25
2023,11,26,35.73,64.70193794895697,1,2023-11-26
2023,11,27,29.39,45.38731264965232,1,2023-11-27
2023,11,28,44.71,34.72243754988411,1,2023-11-28
2023,11,29,41.26,41.38081251662803,1,2023-11-29
2023,11,30,51.85,41.30027083887601,1,2023-11-30
2023,12,1,47.68,48.333423612958676,1,2023-12-01
2023,12,2,30.2,47.89780787098622,1,2023-12-02
2023,12,3,38.93,36.09926929032874,1,2023-12-03
2023,12,4,37.93,37.98642309677624,1,2023-12-04
2023,12,5,43.64,37.948807698925414,1,2023-12-05
2023,12,6,51.14,41.7429358996418,1,2023-12-06
2023,12,7,59.96,48.0076452998806,1,2023-12-07
2023,12,8,39.92,55.97588176662686,1,2023-12-08
2023,12,9,37.04,45.27196058887562,1,2023-12-09
2023,12,10,38.57,39.783986862958535,1,2023-12-10
2023,12,11,40.81,38.97466228765285,1,2023-12-11
2023,12,12,31.41,40.19822076255095,1,2023-12-12
2023,12,13,32.55,34.339406920850315,1,2023-12-13
2023,12,14,40.82,33.14646897361677,1,2023-12-14
2023,12,15,45.49,38.26215632453892,1,2023-12-15
2023,12,16,65.01,43.08071877484631,1,2023-12-16
2023,12,17,37.91,57.700239591615436,1,2023-12-17
