year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,9,14,345.47,0,2021-09-14,354.78632134159665
2021,9,12,320.27,0,2021-09-12,316.72210711386555
2021,9,13,314.93,0,2021-09-13,316.72210711386555
2021,9,14,345.47,0,2021-09-14,316.72210711386555
2021,9,15,347.73,0,2021-09-15,316.72210711386555
2021,9,13,314.93,0,2021-09-13,319.0873690379552
2021,9,14,345.47,0,2021-09-14,319.0873690379552
2021,9,15,347.73,0,2021-09-15,319.0873690379552
2021,9,16,363.58,0,2021-09-16,319.0873690379552
2021,9,14,345.47,0,2021-09-14,316.3157896793184
2021,9,15,347.73,0,2021-09-15,316.3157896793184
2021,9,16,363.58,0,2021-09-16,316.3157896793184
2021,9,17,372.33,0,2021-09-17,316.3157896793184
2021,9,15,347.73,0,2021-09-15,335.75192989310614
2021,9,16,363.58,0,2021-09-16,335.75192989310614
2021,9,17,372.33,0,2021-09-17,335.75192989310614
2021,9,18,368.39,0,2021-09-18,335.75192989310614
2021,9,16,363.58,0,2021-09-16,343.7373099643687
2021,9,17,372.33,0,2021-09-17,343.7373099643687
2021,9,18,368.39,0,2021-09-18,343.7373099643687
2021,9,19,348.46,0,2021-09-19,343.7373099643687
2021,9,17,372.33,0,2021-09-17,356.9657699881229
2021,9,18,368.39,0,2021-09-18,356.9657699881229
2021,9,19,348.46,0,2021-09-19,356.9657699881229
2021,9,20,351.77,0,2021-09-20,356.9657699881229
2021,9,18,368.39,0,2021-09-18,367.2085899960409
2021,9,19,348.46,0,2021-09-19,367.2085899960409
2021,9,20,351.77,0,2021-09-20,367.2085899960409
2021,9,21,347.19,0,2021-09-21,367.2085899960409
2021,9,19,348.46,0,2021-09-19,367.996196665347
2021,9,20,351.77,0,2021-09-20,367.996196665347
2021,9,21,347.19,0,2021-09-21,367.996196665347
2021,9,22,341.71,0,2021-09-22,367.996196665347
2021,9,20,351.77,0,2021-09-20,354.97206555511565
2021,9,21,347.19,0,2021-09-21,354.97206555511565
2021,9,22,341.71,0,2021-09-22,354.97206555511565
2021,9,23,348.94,0,2021-09-23,354.97206555511565
2021,9,21,347.19,0,2021-09-21,352.8373551850386
2021,9,22,341.71,0,2021-09-22,352.8373551850386
