year,month,day,carbon_intensity,hour,date,4_day_forecast
2021,9,9,458.56,0,2021-09-09,476.5088022366231
2021,9,10,471.33,0,2021-09-10,476.5088022366231
2021,9,8,438.61,0,2021-09-08,474.7629340788744
2021,9,9,458.56,0,2021-09-09,474.7629340788744
2021,9,10,471.33,0,2021-09-10,474.7629340788744
2021,9,11,425.18,0,2021-09-11,474.7629340788744
2021,9,9,458.56,0,2021-09-09,450.6609780262915
2021,9,10,471.33,0,2021-09-10,450.6609780262915
2021,9,11,425.18,0,2021-09-11,450.6609780262915
2021,9,12,430.72,0,2021-09-12,450.6609780262915
2021,9,10,471.33,0,2021-09-10,455.9269926754305
2021,9,11,425.18,0,2021-09-11,455.9269926754305
2021,9,12,430.72,0,2021-09-12,455.9269926754305
2021,9,13,484.55,0,2021-09-13,455.9269926754305
2021,9,11,425.18,0,2021-09-11,466.19566422514345
2021,9,12,430.72,0,2021-09-12,466.19566422514345
2021,9,13,484.55,0,2021-09-13,466.19566422514345
2021,9,14,443.8,0,2021-09-14,466.19566422514345
2021,9,12,430.72,0,2021-09-12,438.85188807504784
2021,9,13,484.55,0,2021-09-13,438.85188807504784
2021,9,14,443.8,0,2021-09-14,438.85188807504784
2021,9,15,415.78,0,2021-09-15,438.85188807504784
2021,9,13,484.55,0,2021-09-13,433.4306293583493
2021,9,14,443.8,0,2021-09-14,433.4306293583493
2021,9,15,415.78,0,2021-09-15,433.4306293583493
2021,9,16,421.72,0,2021-09-16,433.4306293583493
2021,9,14,443.8,0,2021-09-14,467.5102097861165
2021,9,15,415.78,0,2021-09-15,467.5102097861165
2021,9,16,421.72,0,2021-09-16,467.5102097861165
2021,9,17,476.88,0,2021-09-17,467.5102097861165
2021,9,15,415.78,0,2021-09-15,451.7034032620388
2021,9,16,421.72,0,2021-09-16,451.7034032620388
2021,9,17,476.88,0,2021-09-17,451.7034032620388
2021,9,18,398.27,0,2021-09-18,451.7034032620388
2021,9,16,421.72,0,2021-09-16,427.7544677540129
2021,9,17,476.88,0,2021-09-17,427.7544677540129
2021,9,18,398.27,0,2021-09-18,427.7544677540129
2021,9,19,445.09,0,2021-09-19,427.7544677540129
2021,9,17,476.88,0,2021-09-17,423.7314892513377
2021,9,18,398.27,0,2021-09-18,423.7314892513377
2021,9,19,445.09,0,2021-09-19,423.7314892513377
2021,9,20,506.88,0,2021-09-20,423.7314892513377
2021,9,18,398.27,0,2021-09-18,459.1638297504459
2021,9,19,445.09,0,2021-09-19,459.1638297504459
2021,9,20,506.88,0,2021-09-20,459.1638297504459
2021,9,21,446.83,0,2021-09-21,459.1638297504459
2021,9,19,445.09,0,2021-09-19,418.56794325014863
2021,9,20,506.88,0,2021-09-20,418.56794325014863
2021,9,21,446.83,0,2021-09-21,418.56794325014863
2021,9,22,360.83,0,2021-09-22,418.56794325014863
2021,9,20,506.88,0,2021-09-20,436.2493144167162
2021,9,21,446.83,0,2021-09-21,436.2493144167162
2021,9,22,360.83,0,2021-09-22,436.2493144167162
2021,9,23,269.56,0,2021-09-23,436.2493144167162
2021,9,21,446.83,0,2021-09-21,483.3364381389054
2021,9,22,360.83,0,2021-09-22,483.3364381389054
2021,9,23,269.56,0,2021-09-23,483.3364381389054
2021,9,24,330.07,0,2021-09-24,483.3364381389054
2021,9,22,360.83,0,2021-09-22,458.99881271296846
2021,9,23,269.56,0,2021-09-23,458.99881271296846
2021,9,24,330.07,0,2021-09-24,458.99881271296846
2021,9,25,457.34,0,2021-09-25,458.99881271296846
2021,9,23,269.56,0,2021-09-23,393.5529375709895
2021,9,24,330.07,0,2021-09-24,393.5529375709895
2021,9,25,457.34,0,2021-09-25,393.5529375709895
2021,9,26,473.94,0,2021-09-26,393.5529375709895
2021,9,24,330.07,0,2021-09-24,310.8909791903298
2021,9,25,457.34,0,2021-09-25,310.8909791903298
2021,9,26,473.94,0,2021-09-26,310.8909791903298
2021,9,27,436.93,0,2021-09-27,310.8909791903298
2021,9,25,457.34,0,2021-09-25,323.67699306344326
2021,9,26,473.94,0,2021-09-26,323.67699306344326
2021,9,27,436.93,0,2021-09-27,323.67699306344326
2021,9,28,423.27,0,2021-09-28,323.67699306344326
2021,9,26,473.94,0,2021-09-26,412.785664354481
2021,9,27,436.93,0,2021-09-27,412.785664354481
2021,9,28,423.27,0,2021-09-28,412.785664354481
2021,9,29,251.44,0,2021-09-29,412.785664354481
2021,9,27,436.93,0,2021-09-27,453.5552214514937
2021,9,28,423.27,0,2021-09-28,453.5552214514937
2021,9,29,251.44,0,2021-09-29,453.5552214514937
2021,9,30,251.48,0,2021-09-30,453.5552214514937
2021,9,28,423.27,0,2021-09-28,442.4717404838313
2021,9,29,251.44,0,2021-09-29,442.4717404838313
2021,9,30,251.48,0,2021-09-30,442.4717404838313
2021,10,1,311.78,0,2021-10-01,442.4717404838313
2021,9,29,251.44,0,2021-09-29,429.6705801612771
2021,9,30,251.48,0,2021-09-30,429.6705801612771
2021,10,1,311.78,0,2021-10-01,429.6705801612771
2021,10,2,197.24,0,2021-10-02,429.6705801612771
2021,9,30,251.48,0,2021-09-30,310.8501933870924
2021,10,1,311.78,0,2021-10-01,310.8501933870924
2021,10,2,197.24,0,2021-10-02,310.8501933870924
2021,10,3,225.11,0,2021-10-03,310.8501933870924
2021,10,1,311.78,0,2021-10-01,271.27006446236413
2021,10,2,197.24,0,2021-10-02,271.27006446236413
2021,10,3,225.11,0,2021-10-03,271.27006446236413
2021,10,4,351.72,0,2021-10-04,271.27006446236413
2021,10,2,197.24,0,2021-10-02,298.27668815412136
2021,10,3,225.11,0,2021-10-03,298.27668815412136
2021,10,4,351.72,0,2021-10-04,298.27668815412136
2021,10,5,298.57,0,2021-10-05,298.27668815412136
2021,10,3,225.11,0,2021-10-03,230.91889605137376
2021,10,4,351.72,0,2021-10-04,230.91889605137376
2021,10,5,298.57,0,2021-10-05,230.91889605137376
2021,10,6,447.28,0,2021-10-06,230.91889605137376
2021,10,4,351.72,0,2021-10-04,227.0462986837913
2021,10,5,298.57,0,2021-10-05,227.0462986837913
2021,10,6,447.28,0,2021-10-06,227.0462986837913
2021,10,7,501.98,0,2021-10-07,227.0462986837913
2021,10,5,298.57,0,2021-10-05,310.1620995612638
2021,10,6,447.28,0,2021-10-06,310.1620995612638
2021,10,7,501.98,0,2021-10-07,310.1620995612638
2021,10,8,405.26,0,2021-10-08,310.1620995612638
2021,10,6,447.28,0,2021-10-06,302.4340331870879
2021,10,7,501.98,0,2021-10-07,302.4340331870879
2021,10,8,405.26,0,2021-10-08,302.4340331870879
2021,10,9,377.57,0,2021-10-09,302.4340331870879
2021,10,7,501.98,0,2021-10-07,398.9980110623626
2021,10,8,405.26,0,2021-10-08,398.9980110623626
2021,10,9,377.57,0,2021-10-09,398.9980110623626
2021,10,10,396.45,0,2021-10-10,398.9980110623626
2021,10,8,405.26,0,2021-10-08,467.65267035412086
2021,10,9,377.57,0,2021-10-09,467.65267035412086
2021,10,10,396.45,0,2021-10-10,467.65267035412086
2021,10,11,363.84,0,2021-10-11,467.65267035412086
2021,10,9,377.57,0,2021-10-09,426.05755678470695
2021,10,10,396.45,0,2021-10-10,426.05755678470695
2021,10,11,363.84,0,2021-10-11,426.05755678470695
2021,10,12,426.17,0,2021-10-12,426.05755678470695
2021,10,10,396.45,0,2021-10-10,393.7325189282356
2021,10,11,363.84,0,2021-10-11,393.7325189282356
2021,10,12,426.17,0,2021-10-12,393.7325189282356
2021,10,13,425.09,0,2021-10-13,393.7325189282356
2021,10,11,363.84,0,2021-10-11,395.5441729760785
2021,10,12,426.17,0,2021-10-12,395.5441729760785
2021,10,13,425.09,0,2021-10-13,395.5441729760785
2021,10,14,297.54,0,2021-10-14,395.5441729760785
2021,10,12,426.17,0,2021-10-12,374.4080576586928
2021,10,13,425.09,0,2021-10-13,374.4080576586928
2021,10,14,297.54,0,2021-10-14,374.4080576586928
2021,10,15,372.94,0,2021-10-15,374.4080576586928
2021,10,13,425.09,0,2021-10-13,408.9160192195643
2021,10,14,297.54,0,2021-10-14,408.9160192195643
2021,10,15,372.94,0,2021-10-15,408.9160192195643
2021,10,16,395.17,0,2021-10-16,408.9160192195643
2021,10,14,297.54,0,2021-10-14,419.6986730731881
2021,10,15,372.94,0,2021-10-15,419.6986730731881
2021,10,16,395.17,0,2021-10-16,419.6986730731881
2021,10,17,410.52,0,2021-10-17,419.6986730731881
2021,10,15,372.94,0,2021-10-15,338.25955769106275
2021,10,16,395.17,0,2021-10-16,338.25955769106275
2021,10,17,410.52,0,2021-10-17,338.25955769106275
2021,10,18,377.73,0,2021-10-18,338.25955769106275
2021,10,16,395.17,0,2021-10-16,361.3798525636876
2021,10,17,410.52,0,2021-10-17,361.3798525636876
2021,10,18,377.73,0,2021-10-18,361.3798525636876
2021,10,19,218.13,0,2021-10-19,361.3798525636876
2021,10,17,410.52,0,2021-10-17,383.9066175212293
2021,10,18,377.73,0,2021-10-18,383.9066175212293
2021,10,19,218.13,0,2021-10-19,383.9066175212293
2021,10,20,185.19,0,2021-10-20,383.9066175212293
2021,10,18,377.73,0,2021-10-18,401.6488725070764
2021,10,19,218.13,0,2021-10-19,401.6488725070764
2021,10,20,185.19,0,2021-10-20,401.6488725070764
2021,10,21,207.58,0,2021-10-21,401.6488725070764
2021,10,19,218.13,0,2021-10-19,385.70295750235886
2021,10,20,185.19,0,2021-10-20,385.70295750235886
2021,10,21,207.58,0,2021-10-21,385.70295750235886
2021,10,22,231.23,0,2021-10-22,385.70295750235886
2021,10,20,185.19,0,2021-10-20,273.9876525007863
2021,10,21,207.58,0,2021-10-21,273.9876525007863
2021,10,22,231.23,0,2021-10-22,273.9876525007863
2021,10,23,316.62,0,2021-10-23,273.9876525007863
2021,10,21,207.58,0,2021-10-21,214.7892175002621
2021,10,22,231.23,0,2021-10-22,214.7892175002621
2021,10,23,316.62,0,2021-10-23,214.7892175002621
2021,10,24,319.1,0,2021-10-24,214.7892175002621
2021,10,22,231.23,0,2021-10-22,209.9830725000874
2021,10,23,316.62,0,2021-10-23,209.9830725000874
2021,10,24,319.1,0,2021-10-24,209.9830725000874
2021,10,25,369.27,0,2021-10-25,209.9830725000874
2021,10,23,316.62,0,2021-10-23,224.14769083336247
2021,10,24,319.1,0,2021-10-24,224.14769083336247
2021,10,25,369.27,0,2021-10-25,224.14769083336247
2021,10,26,309.31,0,2021-10-26,224.14769083336247
2021,10,24,319.1,0,2021-10-24,285.79589694445417
2021,10,25,369.27,0,2021-10-25,285.79589694445417
2021,10,26,309.31,0,2021-10-26,285.79589694445417
2021,10,27,355.66,0,2021-10-27,285.79589694445417
2021,10,25,369.27,0,2021-10-25,307.99863231481805
2021,10,26,309.31,0,2021-10-26,307.99863231481805
2021,10,27,355.66,0,2021-10-27,307.99863231481805
2021,10,28,328.05,0,2021-10-28,307.99863231481805
2021,10,26,309.31,0,2021-10-26,348.846210771606
2021,10,27,355.66,0,2021-10-27,348.846210771606
2021,10,28,328.05,0,2021-10-28,348.846210771606
2021,10,29,298.47,0,2021-10-29,348.846210771606
2021,10,27,355.66,0,2021-10-27,322.48873692386866
2021,10,28,328.05,0,2021-10-28,322.48873692386866
2021,10,29,298.47,0,2021-10-29,322.48873692386866
2021,10,30,268.79,0,2021-10-30,322.48873692386866
2021,10,28,328.05,0,2021-10-28,344.6029123079563
2021,10,29,298.47,0,2021-10-29,344.6029123079563
2021,10,30,268.79,0,2021-10-30,344.6029123079563
2021,10,31,205.56,0,2021-10-31,344.6029123079563
2021,10,29,298.47,0,2021-10-29,333.56763743598543
2021,10,30,268.79,0,2021-10-30,333.56763743598543
2021,10,31,205.56,0,2021-10-31,333.56763743598543
2021,11,1,315.32,0,2021-11-01,333.56763743598543
2021,10,30,268.79,0,2021-10-30,310.16921247866185
2021,10,31,205.56,0,2021-10-31,310.16921247866185
2021,11,1,315.32,0,2021-11-01,310.16921247866185
2021,11,2,461.51,0,2021-11-02,310.16921247866185
2021,10,31,205.56,0,2021-10-31,282.58307082622065
2021,11,1,315.32,0,2021-11-01,282.58307082622065
2021,11,2,461.51,0,2021-11-02,282.58307082622065
2021,11,3,509.34,0,2021-11-03,282.58307082622065
2021,11,1,315.32,0,2021-11-01,231.2343569420736
2021,11,2,461.51,0,2021-11-02,231.2343569420736
2021,11,3,509.34,0,2021-11-03,231.2343569420736
2021,11,4,373.14,0,2021-11-04,231.2343569420736
2021,11,2,461.51,0,2021-11-02,287.2914523140245
2021,11,3,509.34,0,2021-11-03,287.2914523140245
2021,11,4,373.14,0,2021-11-04,287.2914523140245
2021,11,5,304.49,0,2021-11-05,287.2914523140245
2021,11,3,509.34,0,2021-11-03,403.4371507713415
2021,11,4,373.14,0,2021-11-04,403.4371507713415
