year,month,day,carbon_intensity,prediction,hour,date
2021,7,8,539.17,442.108917279865,1,2021-07-08
2021,7,9,547.84,506.81630575995496,1,2021-07-09
2021,7,10,573.75,534.1654352533184,1,2021-07-10
2021,7,11,566.5,560.5551450844395,1,2021-07-11
2021,7,12,569.6,564.5183816948132,1,2021-07-12
2021,7,13,553.33,567.9061272316044,1,2021-07-13
2021,7,14,488.56,558.1887090772015,1,2021-07-14
2021,7,15,392.93,511.76956969240047,1,2021-07-15
2021,7,16,494.62,432.54318989746685,1,2021-07-16
2021,7,17,478.66,473.92772996582227,1,2021-07-17
2021,7,18,517.58,477.0825766552741,1,2021-07-18
2021,7,19,573.02,504.0808588850914,1,2021-07-19
2021,7,20,537.86,550.0402862950305,1,2021-07-20
2021,7,21,574.07,541.9200954316768,1,2021-07-21
2021,7,22,573.48,563.3533651438923,1,2021-07-22
2021,7,23,578.29,570.1044550479642,1,2021-07-23
2021,7,24,460.8,575.5614850159881,1,2021-07-24
2021,7,25,507.93,499.0538283386627,1,2021-07-25
2021,7,26,566.2,504.9712761128876,1,2021-07-26
2021,7,27,498.54,545.7904253709626,1,2021-07-27
2021,7,28,409.52,514.2901417903208,1,2021-07-28
2021,7,29,324.41,444.4433805967736,1,2021-07-29
2021,7,30,480.37,364.42112686559125,1,2021-07-30
2021,7,31,333.88,441.72037562186375,1,2021-07-31
2021,8,1,466.61,369.82679187395456,1,2021-08-01
2021,8,2,494.31,434.34893062465153,1,2021-08-02
2021,8,3,594.57,474.3229768748838,1,2021-08-03
2021,8,4,605.88,554.4876589582947,1,2021-08-04
2021,8,5,609.88,588.749219652765,1,2021-08-05
2021,8,6,360.94,602.8364065509217,1,2021-08-06
2021,8,7,352.0,441.5721355169739,1,2021-08-07
2021,8,8,325.22,381.857378505658,1,2021-08-08
2021,8,9,339.28,344.0991261685527,1,2021-08-09
2021,8,10,428.13,340.8863753895175,1,2021-08-10
2021,8,11,589.59,399.04879179650584,1,2021-08-11
2021,8,12,580.01,526.0762639321687,1,2021-08-12
2021,8,13,582.84,562.0320879773896,1,2021-08-13
2021,8,14,398.81,575.9040293257966,1,2021-08-14
2021,8,15,438.09,457.8413431085989,1,2021-08-15
2021,8,16,389.1,444.6737810361996,1,2021-08-16
2021,8,17,382.13,407.6245936787332,1,2021-08-17
2021,8,18,419.13,390.62819789291103,1,2021-08-18
2021,8,19,472.21,409.629399297637,1,2021-08-19
2021,8,20,537.4,451.34979976587897,1,2021-08-20
2021,8,21,615.33,508.71659992195964,1,2021-08-21
2021,8,22,520.51,579.7921999739866,1,2021-08-22
2021,8,23,436.39,540.2707333246622,1,2021-08-23
2021,8,24,463.24,471.0169111082207,1,2021-08-24
2021,8,25,570.21,465.83230370274026,1,2021-08-25
2021,8,26,393.02,535.4174345675801,1,2021-08-26
2021,8,27,483.92,440.4858115225267,1,2021-08-27
2021,8,28,423.04,469.44193717417556,1,2021-08-28
2021,8,29,382.86,438.50731239139185,1,2021-08-29
2021,8,30,484.66,401.40910413046396,1,2021-08-30
2021,8,31,510.69,456.9097013768214,1,2021-08-31
2021,9,1,539.36,492.76323379227375,1,2021-09-01
2021,9,2,575.24,523.8277445974246,1,2021-09-02
2021,9,3,532.6,558.1025815324748,1,2021-09-03
2021,9,4,527.81,541.100860510825,1,2021-09-04
2021,9,5,533.02,532.2402868369417,1,2021-09-05
2021,9,6,573.71,532.7600956123139,1,2021-09-06
2021,9,7,558.18,560.0600318707712,1,2021-09-07
2021,9,8,518.59,558.8066772902571,1,2021-09-08
2021,9,9,510.86,531.9955590967523,1,2021-09-09
2021,9,10,530.24,517.9051863655841,1,2021-09-10
2021,9,11,438.53,526.1283954551947,1,2021-09-11
2021,9,12,496.83,467.7294651517315,1,2021-09-12
2021,9,13,489.47,487.12982171724383,1,2021-09-13
2021,9,14,487.35,488.6899405724146,1,2021-09-14
2021,9,15,528.9,487.79664685747156,1,2021-09-15
2021,9,16,473.73,515.1988822858239,1,2021-09-16
2021,9,17,561.02,487.5529607619413,1,2021-09-17
2021,9,18,524.09,536.530986920647,1,2021-09-18
2021,9,19,407.13,528.2369956402157,1,2021-09-19
2021,9,20,519.52,447.4989985467385,1,2021-09-20
2021,9,21,555.12,495.51299951557945,1,2021-09-21
2021,9,22,554.45,535.2509998385265,1,2021-09-22
2021,9,23,434.33,548.0503332795089,1,2021-09-23
2021,9,24,556.23,472.2367777598363,1,2021-09-24
2021,9,25,526.04,528.2322592532788,1,2021-09-25
2021,9,26,562.23,526.7707530844262,1,2021-09-26
2021,9,27,545.09,550.4102510281422,1,2021-09-27
2021,9,28,502.38,546.8634170093807,1,2021-09-28
2021,9,29,358.72,517.2078056697936,1,2021-09-29
2021,9,30,363.51,411.54926855659795,1,2021-09-30
2021,10,1,344.2,379.523089518866,1,2021-10-01
2021,10,2,586.48,355.9743631729553,1,2021-10-02
2021,10,3,390.8,509.6447877243184,1,2021-10-03
2021,10,4,350.38,430.4149292414395,1,2021-10-04
2021,10,5,382.54,377.0583097471465,1,2021-10-05
2021,10,6,336.89,380.71276991571557,1,2021-10-06
2021,10,7,583.23,351.4975899719052,1,2021-10-07
2021,10,8,569.63,505.98586332396843,1,2021-10-08
2021,10,9,551.91,548.4152877746561,1,2021-10-09
2021,10,10,600.48,550.7450959248854,1,2021-10-10
2021,10,11,496.37,583.9016986416285,1,2021-10-11
2021,10,12,485.97,525.5472328805428,1,2021-10-12
2021,10,13,535.49,499.1624109601809,1,2021-10-13
2021,10,14,542.92,523.3808036533936,1,2021-10-14
2021,10,15,383.92,536.4069345511311,1,2021-10-15
2021,10,16,611.06,434.74897818371045,1,2021-10-16
