year,month,day,Carbon intensity gCO₂eq/kWh (Life cycle),prediction,hour,date
2024,7,22,319.75,329.242439805563,0,2024-07-22
2024,7,23,345.25,322.9141466018543,0,2024-07-23
2024,7,24,343.74,337.8047155339514,0,2024-07-24
2024,7,25,308.85,341.76157184465046,0,2024-07-25
2024,7,26,362.11,319.8205239482168,0,2024-07-26
2024,7,27,353.94,348.01350798273893,0,2024-07-27
2024,7,28,284.31,351.96450266091296,0,2024-07-28
2024,7,29,358.21,306.861500886971,0,2024-07-29
2024,7,30,397.75,341.0938336289903,0,2024-07-30
2024,7,31,367.59,378.86461120966345,0,2024-07-31
2024,8,1,353.18,371.34820373655447,0,2024-08-01
2024,8,2,306.35,359.2360679121848,0,2024-08-02
2024,8,3,344.05,323.9786893040616,0,2024-08-03
2024,8,4,354.81,337.3595631013539,0,2024-08-04
2024,8,5,346.61,348.9931877004513,0,2024-08-05
2024,8,6,376.41,347.4043959001504,0,2024-08-06
2024,8,7,375.82,366.74146530005015,0,2024-08-07
2024,8,8,422.8,372.7938217666834,0,2024-08-08
2024,8,9,439.14,406.1312739222278,0,2024-08-09
2024,8,10,417.32,428.13709130740926,0,2024-08-10
2024,8,11,381.46,420.9256971024697,0,2024-08-11
2024,8,12,335.34,394.6152323674899,0,2024-08-12
2024,8,13,400.32,355.0984107891633,0,2024-08-13
2024,8,14,404.64,385.2461369297211,0,2024-08-14
2024,8,15,408.25,398.1753789765737,0,2024-08-15
2024,8,16,409.54,404.89179299219126,0,2024-08-16
2024,8,17,406.34,407.9905976640637,0,2024-08-17
2024,8,18,384.62,406.8901992213546,0,2024-08-18
2024,8,19,374.64,392.04339974045155,0,2024-08-19
2024,8,20,418.22,380.4411332468172,0,2024-08-20
2024,8,21,415.4,405.6270444156057,0,2024-08-21
2024,8,22,422.89,412.1423481385352,0,2024-08-22
2024,8,23,449.6,419.30744937951175,0,2024-08-23
2024,8,24,446.19,439.50248312650393,0,2024-08-24
2024,8,25,396.39,443.96082770883464,0,2024-08-25
2024,8,26,384.69,412.2469425696115,0,2024-08-26
2024,8,27,384.4,393.8756475232038,0,2024-08-27
2024,8,28,396.96,387.5585491744012,0,2024-08-28
2024,8,29,408.68,393.8261830581337,0,2024-08-29
2024,8,30,383.33,403.7287276860446,0,2024-08-30
2024,8,31,406.15,390.1295758953482,0,2024-08-31
2024,9,1,356.72,400.8098586317827,0,2024-09-01
2024,9,2,352.56,371.41661954392754,0,2024-09-02
2024,9,3,377.57,358.8455398479759,0,2024-09-03
2024,9,4,370.07,371.3285132826586,0,2024-09-04
2024,9,5,377.9,370.48950442755284,0,2024-09-05
2024,9,6,378.3,375.4298348091843,0,2024-09-06
2024,9,7,392.24,377.34327826972805,0,2024-09-07
2024,9,8,402.38,387.27442608990935,0,2024-09-08
2024,9,9,429.69,397.34480869663645,0,2024-09-09
2024,9,10,428.66,418.9082695655455,0,2024-09-10
2024,9,11,401.93,425.4094231885152,0,2024-09-11
2024,9,12,403.69,409.75647439617177,0,2024-09-12
2024,9,13,376.91,405.71215813205725,0,2024-09-13
2024,9,14,405.03,386.5107193773524,0,2024-09-14
2024,9,15,382.59,398.85690645911745,0,2024-09-15
2024,9,16,386.4,388.0123021530391,0,2024-09-16
2024,9,17,400.68,386.93743405101304,0,2024-09-17
2024,9,18,450.58,396.09914468367106,0,2024-09-18
2024,9,19,430.31,432.419714894557,0,2024-09-19
2024,9,20,416.68,431.0132382981856,0,2024-09-20
2024,9,21,408.52,421.45774609939525,0,2024-09-21
2024,9,22,397.39,412.83258203313176,0,2024-09-22
2024,9,23,407.31,402.5375273443772,0,2024-09-23
2024,9,24,444.52,405.7191757814591,0,2024-09-24
2024,9,25,426.83,431.58639192715304,0,2024-09-25
2024,9,26,426.82,428.4154639757177,0,2024-09-26
2024,9,27,401.52,427.3518213252392,0,2024-09-27
2024,9,28,395.03,410.130607108413,0,2024-09-28
2024,9,29,423.76,400.0635357028043,0,2024-09-29
2024,9,30,405.65,415.8611785676014,0,2024-09-30
2024,10,1,432.52,409.05372618920046,0,2024-10-01
2024,10,2,428.26,424.69790872973346,0,2024-10-02
2024,10,3,419.34,427.07263624324446,0,2024-10-03
2024,10,4,374.18,421.91754541441486,0,2024-10-04
2024,10,5,381.45,390.09251513813825,0,2024-10-05
2024,10,6,373.53,384.33083837937943,0,2024-10-06
2024,10,7,374.56,377.13027945979314,0,2024-10-07
2024,10,8,380.07,375.41675981993103,0,2024-10-08
2024,10,9,348.58,378.51891993997697,0,2024-10-09
2024,10,10,348.21,358.55963997999226,0,2024-10-10
2024,10,11,378.3,351.6598799933308,0,2024-10-11
2024,10,12,328.03,369.4199599977769,0,2024-10-12
2024,10,13,361.5,341.8266533325923,0,2024-10-13
2024,10,14,350.24,354.94221777753074,0,2024-10-14
2024,10,15,391.39,351.80740592584357,0,2024-10-15
2024,10,16,370.55,378.1958019752812,0,2024-10-16
2024,10,17,366.74,373.0986006584271,0,2024-10-17
2024,10,18,396.64,368.85953355280907,0,2024-10-18
2024,10,19,404.62,387.37984451760303,0,2024-10-19
2024,10,20,373.14,398.8732815058677,0,2024-10-20
2024,10,21,361.52,381.71776050195587,0,2024-10-21
2024,10,22,416.18,368.2525868339853,0,2024-10-22
2024,10,23,415.43,400.20419561132843,0,2024-10-23
2024,10,24,372.98,410.3547318704428,0,2024-10-24
2024,10,25,385.61,385.43824395681423,0,2024-10-25
2024,10,26,367.04,385.55274798560475,0,2024-10-26
2024,10,27,343.95,373.21091599520156,0,2024-10-27
2024,10,28,345.84,353.7036386650672,0,2024-10-28
2024,10,29,403.91,348.4612128883557,0,2024-10-29
2024,10,30,438.79,385.4270709627852,0,2024-10-30
2024,10,31,416.63,421.0023569875951,0,2024-10-31
2024,11,1,404.91,418.08745232919836,0,2024-11-01
2024,11,2,434.17,409.3024841097328,0,2024-11-02
2024,11,3,364.57,425.8808280365776,0,2024-11-03
2024,11,4,332.9,385.00694267885916,0,2024-11-04
2024,11,5,360.43,350.26898089295304,0,2024-11-05
2024,11,6,324.16,357.0429936309843,0,2024-11-06
2024,11,7,379.98,335.1209978769948,0,2024-11-07
2024,11,8,362.67,365.0269992923316,0,2024-11-08
2024,11,9,376.71,363.4556664307772,0,2024-11-09
2024,11,10,409.96,372.291888810259,0,2024-11-10
2024,11,11,425.72,397.40396293675303,0,2024-11-11
2024,11,12,379.82,416.2813209789177,0,2024-11-12
2024,11,13,402.62,391.9737736596392,0,2024-11-13
2024,11,14,402.74,399.0712578865464,0,2024-11-14
2024,11,15,331.93,401.51708596218214,0,2024-11-15
2024,11,16,339.3,355.1256953207274,0,2024-11-16
2024,11,17,350.82,344.5752317735758,0,2024-11-17
2024,11,18,381.63,348.73841059119195,0,2024-11-18
2024,11,19,384.35,370.6661368637306,0,2024-11-19
2024,11,20,398.82,379.7887122879102,0,2024-11-20
2024,11,21,373.53,392.4762374293034,0,2024-11-21
2024,11,22,381.58,379.84541247643443,0,2024-11-22
2024,11,23,374.84,381.00180415881147,0,2024-11-23
2024,11,24,379.69,376.8939347196038,0,2024-11-24
2024,11,25,412.07,378.75797823986795,0,2024-11-25
2024,11,26,404.56,400.9659927466226,0,2024-11-26
2024,11,27,428.8,403.36199758220755,0,2024-11-27
2024,11,28,428.95,420.3206658607358,0,2024-11-28
2024,11,29,388.43,426.0735552869119,0,2024-11-29
2024,11,30,385.39,400.977851762304,0,2024-11-30
2024,12,1,359.71,390.58595058743464,0,2024-12-01
2024,12,2,336.19,370.00198352914487,0,2024-12-02
2024,12,3,355.13,347.4606611763816,0,2024-12-03
2024,12,4,332.06,352.5735537254605,0,2024-12-04
2024,12,5,361.69,338.8978512418202,0,2024-12-05
2024,12,6,409.81,354.0926170806067,0,2024-12-06
2024,12,7,381.85,391.23753902686894,0,2024-12-07
2024,12,8,308.11,384.979179675623,0,2024-12-08
2024,12,9,266.07,333.73305989187435,0,2024-12-09
2024,12,10,335.24,288.62435329729146,0,2024-12-10
2024,12,11,345.88,319.70145109909714,0,2024-12-11
2024,12,12,362.04,337.15381703303234,0,2024-12-12
2024,12,13,379.98,353.7446056776775,0,2024-12-13
2024,12,14,384.8,371.23486855922584,0,2024-12-14
2024,12,15,386.19,380.278289519742,0,2024-12-15
2024,12,16,358.71,384.219429839914,0,2024-12-16
2024,12,17,377.2,367.21314327997135,0,2024-12-17
2024,12,18,320.04,373.87104775999046,0,2024-12-18
2024,12,19,362.15,337.9836825866635,0,2024-12-19
2024,12,20,375.34,354.09456086222116,0,2024-12-20
2024,12,21,383.49,368.25818695407366,0,2024-12-21
2024,12,22,335.36,378.4127289846912,0,2024-12-22
2024,12,23,346.7,349.7109096615638,0,2024-12-23
2024,12,24,398.55,347.70363655385455,0,2024-12-24
2024,12,25,357.35,381.6012121846182,0,2024-12-25
2024,12,26,289.17,365.4337373948727,0,2024-12-26
2024,12,27,348.42,314.5912457982909,0,2024-12-27
2024,12,28,344.07,337.14374859943035,0,2024-12-28
2024,12,29,367.1,341.7612495331434,0,2024-12-29
2024,12,30,366.56,358.65374984438114,0,2024-12-30
2024,12,31,398.73,363.9245832814604,0,2024-12-31
2023,10,20,290.5,387.12819442715346,1,2023-10-20
2023,10,21,323.09,295.0760860697367,1,2023-10-21
2023,10,22,311.6,313.7520286899122,1,2023-10-22
2023,10,23,356.05,312.3173428966374,1,2023-10-23
2023,10,24,308.03,341.47244763221244,1,2023-10-24
2023,10,25,268.95,319.17748254407076,1,2023-10-25
2023,10,26,267.64,285.69249418135695,1,2023-10-26
2023,10,27,251.33,273.6574980604523,1,2023-10-27
2023,10,28,240.7,258.77249935348414,1,2023-10-28
2023,10,29,229.9,246.72416645116138,1,2023-10-29
2023,10,30,281.96,235.50805548372045,1,2023-10-30
2023,10,31,336.2,266.47601849457345,1,2023-10-31
2023,11,1,290.22,312.95867283152444,1,2023-11-01
2023,11,2,301.07,297.79955761050815,1,2023-11-02
2023,11,3,311.34,299.97985253683606,1,2023-11-03
2023,11,4,304.72,307.5532841789454,1,2023-11-04
2023,11,5,273.03,305.6644280596485,1,2023-11-05
2023,11,6,265.75,283.9081426865495,1,2023-11-06
2023,11,7,317.48,271.8027142288499,1,2023-11-07
2023,11,8,345.5,302.25423807628334,1,2023-11-08
2023,11,9,344.0,331.0847460254278,1,2023-11-09
2023,11,10,296.53,339.6949153418093,1,2023-11-10
2023,11,11,372.63,310.9183051139364,1,2023-11-11
2023,11,12,347.78,352.0594350379788,1,2023-11-12
2023,11,13,339.96,349.20647834599293,1,2023-11-13
2023,11,14,325.74,343.0421594486643,1,2023-11-14
2023,11,15,322.59,331.5073864828881,1,2023-11-15
2023,11,16,360.73,325.5624621609627,1,2023-11-16
2023,11,17,343.77,349.0074873869876,1,2023-11-17
2023,11,18,348.87,345.51582912899585,1,2023-11-18
2023,11,19,277.37,347.7519430429986,1,2023-11-19
2023,11,20,325.2,300.83064768099956,1,2023-11-20
2023,11,21,347.39,317.07688256033316,1,2023-11-21
2023,11,22,363.62,337.28562752011106,1,2023-11-22
2023,11,23,320.64,354.84187584003706,1,2023-11-23
2023,11,24,323.22,332.04062528001236,1,2023-11-24
2023,11,25,321.29,326.1602084266708,1,2023-11-25
2023,11,26,311.33,322.9134028088903,1,2023-11-26
2023,11,27,325.36,315.1911342696301,1,2023-11-27
2023,11,28,323.01,321.9703780898767,1,2023-11-28
2023,11,29,370.12,322.66345936329225,1,2023-11-29
2023,11,30,357.6,354.30115312109746,1,2023-11-30
2023,12,1,357.44,356.5003843736992,1,2023-12-01
2023,12,2,354.91,357.12679479123307,1,2023-12-02
2023,12,3,307.36,355.6489315970777,1,2023-12-03
2023,12,4,283.96,323.4563105323593,1,2023-12-04
2023,12,5,266.22,297.12543684411975,1,2023-12-05
2023,12,6,285.82,276.5218122813733,1,2023-12-06
2023,12,7,296.09,282.7206040937911,1,2023-12-07
2023,12,8,269.13,291.6335346979304,1,2023-12-08
2023,12,9,241.59,276.63117823264344,1,2023-12-09
2023,12,10,238.91,253.2703927442145,1,2023-12-10
2023,12,11,225.17,243.6967975814048,1,2023-12-11
2023,12,12,333.55,231.3455991938016,1,2023-12-12
2023,12,13,375.54,299.48186639793386,1,2023-12-13
2023,12,14,369.8,350.1872887993113,1,2023-12-14
2023,12,15,376.02,363.2624295997704,1,2023-12-15
2023,12,16,374.09,371.7674765332568,1,2023-12-16
2023,12,17,407.17,373.3158255110856,1,2023-12-17
